Data,Região,Produto,Quantidade,Preço Unitário,Custo Unitário,Lucro Bruto
2023-08-12,Nordeste,Teclado,3,4508.25,2088.43,7259.460000000001
2023-08-12,Nordeste,Carregador,4,3839.67,636.6,12812.28
2023-08-12,Nordeste,Smartphone,3,3536.24,2950.08,1758.4799999999996
2023-08-13,Sudeste,Fone de Ouvido,12,1792.78,748.6,12530.159999999998
2023-08-13,Centro-Oeste,Mouse,2,960.95,899.17,123.56000000000017
2023-08-13,Sul,Carregador,9,4675.87,2481.86,19746.089999999997
2023-08-13,Nordeste,Monitor,17,4600.42,2647.75,33195.39
2023-08-14,Centro-Oeste,Smartphone,4,4697.04,2861.56,7341.92
2023-08-14,Sudeste,Carregador,13,1443.65,509.78,12140.310000000001
2023-08-14,Centro-Oeste,Monitor,19,4621.79,2118.23,47567.64
2023-08-14,Nordeste,Mouse,5,1796.97,226.79,7850.900000000001
2023-08-14,Nordeste,Monitor,8,3795.19,480.52,26517.36
2023-08-14,Nordeste,Fone de Ouvido,3,3903.54,906.04,8992.5
2023-08-14,Centro-Oeste,Carregador,4,2710.11,1171.46,6154.6
2023-08-14,Sudeste,Carregador,14,2742.67,125.91,36634.64
2023-08-14,Norte,Teclado,7,3903.18,1200.06,18921.84
2023-08-14,Norte,Smartphone,7,1724.14,638.08,7602.42
2023-08-15,Sul,Smartphone,12,3285.13,122.01,37957.44
2023-08-15,Sul,Carregador,17,2740.5,2118.1,10580.800000000001
2023-08-15,Nordeste,Notebook,7,1092.36,118.08,6819.959999999999
2023-08-15,Centro-Oeste,Carregador,8,2145.95,1416.76,5833.519999999999
2023-08-15,Centro-Oeste,Fone de Ouvido,17,4309.13,1071.7,55036.310000000005
2023-08-16,Nordeste,Mouse,17,4067.98,1580.34,42289.880000000005
2023-08-16,Centro-Oeste,Mouse,2,2714.18,2346.81,734.7399999999998
2023-08-16,Centro-Oeste,Carregador,17,4078.32,1411.98,45327.78
2023-08-17,Norte,Notebook,3,4312.22,887.81,10273.230000000001
2023-08-17,Sul,Smartphone,17,4377.2,1550.45,48054.75
2023-08-17,Norte,Notebook,4,2257.88,706.4,6205.92
2023-08-17,Norte,Mouse,13,897.89,335.65,7309.12
2023-08-17,Sudeste,Notebook,18,3513.55,443.74,55256.58000000001
2023-08-17,Norte,Smartphone,16,3932.6,2208.08,27592.32
2023-08-18,Norte,Teclado,3,1092.48,129.14,2890.02
2023-08-18,Centro-Oeste,Monitor,18,3928.6,2678.25,22506.3
2023-08-18,Nordeste,Carregador,15,1710.69,176.95,23006.1
2023-08-19,Sudeste,Teclado,8,1088.64,624.15,3715.920000000001
2023-08-19,Sul,Mouse,13,4154.2,561.27,46708.09
2023-08-19,Sul,Carregador,1,3186.97,1771.56,1415.4099999999999
2023-08-19,Centro-Oeste,Carregador,16,4896.71,817.93,65260.48
2023-08-19,Norte,Mouse,13,4203.5,2617.47,20618.390000000003
2023-08-19,Sul,Monitor,3,4091.5,1353.71,8213.369999999999
2023-08-19,Sudeste,Monitor,8,3915.0,451.72,27706.239999999998
2023-08-19,Centro-Oeste,Smartphone,9,4433.34,1445.15,26893.71
2023-08-20,Sul,Monitor,18,3916.53,2994.94,16588.620000000003
2023-08-20,Centro-Oeste,Notebook,2,4897.78,2249.15,5297.259999999999
2023-08-20,Centro-Oeste,Fone de Ouvido,13,2983.69,239.45,35675.12
2023-08-20,Centro-Oeste,Smartphone,11,4626.62,82.33,49987.19
2023-08-20,Norte,Monitor,17,4220.27,556.91,62277.12000000001
2023-08-20,Norte,Carregador,14,4874.63,2764.52,29541.54
2023-08-20,Norte,Smartphone,9,2009.76,1588.45,3791.7899999999995
2023-08-20,Centro-Oeste,Smartphone,3,2967.28,150.6,8450.04
2023-08-21,Norte,Mouse,16,3704.0,1499.81,35267.04
2023-08-21,Sul,Fone de Ouvido,7,1983.34,1812.67,1194.689999999999
2023-08-21,Nordeste,Smartphone,17,4284.78,1420.87,48686.47
2023-08-21,Sul,Smartphone,11,4972.43,254.04,51902.29
2023-08-21,Centro-Oeste,Mouse,3,3509.24,1160.79,7045.349999999999
2023-08-21,Centro-Oeste,Carregador,1,4069.34,1679.06,2390.28
2023-08-21,Nordeste,Mouse,7,2993.02,2301.57,4840.149999999999
2023-08-21,Norte,Fone de Ouvido,14,3395.13,2955.73,6151.600000000001
2023-08-22,Nordeste,Smartphone,15,4872.72,905.95,59501.55
2023-08-22,Centro-Oeste,Fone de Ouvido,6,3174.27,1174.89,11996.279999999999
2023-08-22,Sul,Carregador,7,2912.62,2003.5,6363.839999999999
2023-08-22,Norte,Monitor,10,989.41,506.25,4831.599999999999
2023-08-23,Sudeste,Notebook,13,2056.08,826.06,15990.26
2023-08-23,Centro-Oeste,Smartphone,12,2527.1,1738.54,9462.72
2023-08-23,Sudeste,Fone de Ouvido,2,4397.78,1297.4,6200.759999999999
2023-08-24,Nordeste,Fone de Ouvido,3,4600.31,836.75,11290.68
2023-08-24,Norte,Carregador,19,3767.84,2333.17,27258.730000000003
2023-08-24,Centro-Oeste,Monitor,7,3773.73,1615.54,15107.33
2023-08-24,Sul,Smartphone,18,3634.99,1555.61,37428.840000000004
2023-08-24,Sudeste,Notebook,5,4427.87,1748.44,13397.15
2023-08-24,Sul,Mouse,13,672.9,76.69,7750.7300000000005
2023-08-24,Centro-Oeste,Fone de Ouvido,2,2193.37,813.95,2758.8399999999997
2023-08-25,Sudeste,Carregador,10,4693.46,301.53,43919.3
2023-08-26,Nordeste,Notebook,16,1902.15,532.13,21920.32
2023-08-26,Sudeste,Smartphone,15,3924.14,2194.93,25938.15
2023-08-27,Nordeste,Carregador,19,2918.4,56.74,54371.54000000001
2023-08-27,Sudeste,Mouse,18,4092.05,1993.51,37773.72
2023-08-27,Sul,Teclado,12,3664.47,2227.96,17238.119999999995
2023-08-27,Norte,Mouse,14,4508.59,683.43,53552.240000000005
2023-08-28,Norte,Monitor,3,4583.95,1321.92,9786.09
2023-08-29,Sul,Mouse,8,3986.03,286.42,29596.88
2023-08-29,Nordeste,Teclado,2,2834.88,2719.46,230.84000000000015
2023-08-29,Centro-Oeste,Monitor,18,1662.4,390.39,22896.180000000004
2023-08-29,Sudeste,Monitor,5,2483.85,1006.42,7387.15
2023-08-29,Centro-Oeste,Smartphone,8,2144.11,1177.93,7729.4400000000005
2023-08-29,Norte,Monitor,14,637.43,144.83,6896.399999999999
2023-08-30,Norte,Smartphone,9,4390.32,2903.77,13378.949999999997
2023-08-30,Nordeste,Teclado,7,3961.57,1899.82,14432.25
2023-08-30,Nordeste,Smartphone,12,2658.47,193.8,29576.039999999994
2023-08-30,Sul,Mouse,15,4405.53,2228.23,32659.499999999996
2023-08-30,Sudeste,Smartphone,7,2155.81,1890.37,1858.0800000000004
2023-08-30,Sul,Carregador,15,2585.36,1582.03,15049.950000000003
2023-08-31,Sul,Teclado,19,4236.65,2602.3,31052.64999999999
2023-08-31,Sudeste,Teclado,10,3092.39,521.72,25706.7
2023-08-31,Nordeste,Monitor,3,3440.03,2479.31,2882.1600000000008
2023-08-31,Sul,Monitor,15,4128.94,384.86,56161.19999999999
2023-08-31,Sudeste,Mouse,4,3715.24,1980.62,6938.48
2023-08-31,Sul,Fone de Ouvido,10,2612.17,2130.27,4819.000000000001
2023-09-01,Sudeste,Teclado,13,2044.19,1951.23,1208.4800000000005
2023-09-01,Nordeste,Teclado,19,2377.66,456.5,36502.03999999999
2023-09-01,Sul,Mouse,16,992.73,51.97,15052.16
2023-09-01,Sul,Monitor,17,1641.04,783.25,14582.43
2023-09-01,Centro-Oeste,Mouse,14,3891.31,721.76,44373.700000000004
2023-09-01,Sul,Notebook,14,1320.04,95.29,17146.5
2023-09-01,Nordeste,Mouse,4,3191.02,2607.34,2334.7199999999993
2023-09-02,Nordeste,Monitor,8,3850.16,942.51,23261.199999999997
2023-09-02,Norte,Carregador,6,3682.61,866.74,16895.22
2023-09-02,Norte,Teclado,9,3551.9,2644.24,8168.940000000002
2023-09-03,Nordeste,Smartphone,7,2683.26,2626.29,398.7900000000018
2023-09-03,Nordeste,Monitor,14,3032.43,149.99,40354.159999999996
2023-09-03,Nordeste,Notebook,7,3393.51,1138.57,15784.580000000004
2023-09-03,Nordeste,Monitor,17,1629.54,490.23,19368.27
2023-09-03,Sul,Notebook,12,1652.4,1331.92,3845.76
2023-09-03,Centro-Oeste,Monitor,3,2270.2,115.45,6464.25
2023-09-03,Nordeste,Carregador,12,1643.36,817.03,9915.96
2023-09-03,Centro-Oeste,Monitor,18,3967.87,761.23,57719.52
2023-09-04,Sul,Smartphone,17,4165.38,727.74,58439.880000000005
2023-09-04,Nordeste,Smartphone,19,1134.85,510.58,11861.13
2023-09-04,Nordeste,Monitor,7,3316.08,1161.75,15080.31
2023-09-04,Nordeste,Teclado,2,1315.43,1021.51,587.8400000000001
2023-09-04,Sudeste,Notebook,2,2990.97,2624.86,732.2199999999993
2023-09-04,Nordeste,Smartphone,5,1882.31,1178.03,3521.3999999999996
2023-09-04,Sudeste,Monitor,8,4439.76,2634.46,14442.400000000001
2023-09-05,Sudeste,Smartphone,6,3213.21,37.33,19055.28
2023-09-05,Sudeste,Mouse,10,2650.53,1601.19,10493.400000000001
2023-09-05,Centro-Oeste,Mouse,12,3530.54,192.09,40061.399999999994
2023-09-05,Norte,Teclado,10,2188.81,2143.17,456.3999999999987
2023-09-05,Sul,Carregador,15,4763.26,2974.15,26836.65
2023-09-06,Sudeste,Mouse,2,1376.66,337.5,2078.32
2023-09-06,Sul,Smartphone,15,3259.45,2968.27,4367.699999999997
2023-09-06,Sudeste,Notebook,4,1160.9,1019.36,566.1600000000003
2023-09-06,Centro-Oeste,Mouse,2,4199.54,1112.04,6175.0
2023-09-06,Sul,Notebook,12,3343.62,2722.77,7450.199999999999
2023-09-06,Centro-Oeste,Mouse,9,2919.31,2205.42,6425.009999999998
2023-09-06,Centro-Oeste,Smartphone,11,3634.28,2356.76,14052.72
2023-09-06,Centro-Oeste,Carregador,3,4199.56,1960.92,6715.920000000001
2023-09-07,Norte,Monitor,11,3422.96,2737.7,7537.860000000002
2023-09-07,Norte,Notebook,8,3300.73,721.88,20630.8
2023-09-07,Nordeste,Mouse,11,1770.25,623.72,12611.83
2023-09-07,Sul,Carregador,14,2756.6,1432.42,18538.519999999997
2023-09-07,Nordeste,Carregador,13,2867.42,1226.18,21336.12
2023-09-07,Sul,Carregador,11,2516.71,1908.95,6685.36
2023-09-07,Nordeste,Fone de Ouvido,18,2831.16,2404.55,7678.979999999994
2023-09-08,Sul,Carregador,5,2631.37,79.42,12759.75
2023-09-08,Norte,Carregador,15,2824.25,106.93,40759.8
2023-09-08,Centro-Oeste,Monitor,19,2574.6,1874.77,13296.769999999999
2023-09-08,Nordeste,Carregador,12,3157.6,1070.76,25042.08
2023-09-08,Centro-Oeste,Carregador,6,468.98,34.26,2608.32
2023-09-08,Norte,Smartphone,19,4787.57,945.72,72995.15
2023-09-08,Nordeste,Teclado,18,1657.87,87.68,28263.42
2023-09-08,Sudeste,Mouse,10,436.26,268.28,1679.8000000000002
2023-09-08,Sudeste,Notebook,8,4673.28,2945.07,13825.679999999997
2023-09-09,Sudeste,Notebook,8,4851.82,1938.0,23310.559999999998
2023-09-09,Sudeste,Fone de Ouvido,7,3142.79,2746.09,2776.8999999999987
2023-09-09,Sudeste,Carregador,16,2127.75,1275.43,13637.119999999999
2023-09-09,Norte,Smartphone,5,4539.52,2104.57,12174.750000000002
2023-09-09,Centro-Oeste,Teclado,17,3152.55,2389.45,12972.700000000006
2023-09-09,Nordeste,Monitor,6,4590.25,2729.08,11167.02
2023-09-10,Sul,Monitor,6,1062.33,312.47,4499.16
2023-09-10,Sul,Mouse,1,4239.07,2059.98,2179.0899999999997
2023-09-10,Sudeste,Mouse,5,1386.97,1155.28,1158.4500000000003
2023-09-10,Norte,Notebook,11,2777.4,799.91,21752.390000000003
2023-09-10,Centro-Oeste,Teclado,5,3401.96,1049.29,11763.35
2023-09-10,Centro-Oeste,Carregador,11,4958.99,1368.51,39495.28
2023-09-11,Sudeste,Teclado,7,2246.87,1781.52,3257.4499999999994
2023-09-11,Sudeste,Smartphone,6,4253.75,1271.23,17895.12
2023-09-11,Nordeste,Fone de Ouvido,8,649.58,221.54,3424.3200000000006
2023-09-11,Nordeste,Carregador,13,2216.2,133.55,27074.449999999997
2023-09-11,Nordeste,Fone de Ouvido,1,2382.96,1734.09,648.8700000000001
2023-09-11,Centro-Oeste,Teclado,2,4358.28,356.57,8003.419999999999
2023-09-11,Norte,Mouse,7,3966.92,1046.25,20444.690000000002
2023-09-11,Norte,Fone de Ouvido,5,2378.13,1531.57,4232.800000000001
2023-09-12,Centro-Oeste,Carregador,14,3277.81,367.56,40743.5
2023-09-12,Centro-Oeste,Notebook,19,3897.8,1752.28,40764.880000000005
2023-09-12,Centro-Oeste,Notebook,9,1710.86,603.82,9963.36
2023-09-13,Norte,Smartphone,9,3845.03,1994.97,16650.54
2023-09-13,Sudeste,Fone de Ouvido,15,981.33,154.56,12401.55
2023-09-13,Sul,Notebook,16,2801.56,431.84,37915.52
2023-09-13,Sul,Fone de Ouvido,5,1839.18,1428.96,2051.1000000000004
2023-09-13,Sudeste,Mouse,16,1035.53,707.42,5249.76
2023-09-14,Sudeste,Fone de Ouvido,3,4292.57,1824.85,7403.16
2023-09-14,Nordeste,Smartphone,9,4903.76,2202.52,24311.160000000003
2023-09-14,Norte,Notebook,4,2445.32,1534.51,3643.2400000000007
2023-09-14,Nordeste,Fone de Ouvido,19,3114.84,2874.38,4568.740000000001
2023-09-14,Sul,Notebook,13,3403.01,928.19,32172.660000000003
2023-09-14,Centro-Oeste,Smartphone,1,1037.32,406.57,630.75
2023-09-14,Nordeste,Mouse,17,3121.32,2376.67,12659.050000000001
2023-09-14,Nordeste,Mouse,13,3027.06,2498.21,6875.049999999999
2023-09-14,Sudeste,Smartphone,11,2138.81,1805.59,3665.42
2023-09-15,Norte,Carregador,10,3750.09,691.08,30590.100000000002
2023-09-15,Nordeste,Fone de Ouvido,17,2820.8,1641.68,20045.04
2023-09-15,Sudeste,Fone de Ouvido,13,2353.92,1828.23,6833.970000000001
2023-09-15,Norte,Smartphone,16,2237.15,457.74,28470.56
2023-09-15,Sul,Mouse,16,4693.06,1298.79,54308.32000000001
2023-09-15,Sul,Fone de Ouvido,4,3432.51,2628.04,3217.880000000001
2023-09-15,Sudeste,Fone de Ouvido,9,3735.93,2456.21,11517.479999999998
2023-09-15,Sudeste,Notebook,14,4805.65,1761.87,42612.92
2023-09-15,Centro-Oeste,Smartphone,18,4890.98,2713.78,39189.59999999999
2023-09-16,Sul,Carregador,17,2972.5,1494.16,25131.78
2023-09-16,Nordeste,Mouse,3,1666.04,973.71,2076.99
2023-09-17,Centro-Oeste,Fone de Ouvido,14,1844.19,40.22,25255.58
2023-09-17,Norte,Mouse,16,1451.23,1259.31,3070.720000000001
2023-09-17,Sul,Mouse,6,2043.37,2026.24,102.77999999999929
2023-09-17,Nordeste,Teclado,19,889.45,376.67,9742.82
2023-09-17,Norte,Smartphone,5,2878.62,2665.9,1063.599999999999
2023-09-17,Sul,Smartphone,2,4404.42,216.67,8375.5
2023-09-17,Centro-Oeste,Teclado,4,3966.46,2394.23,6288.92
2023-09-17,Nordeste,Carregador,19,2017.74,1712.08,5807.540000000002
2023-09-18,Centro-Oeste,Mouse,9,3913.18,2935.4,8800.019999999997
2023-09-18,Sudeste,Teclado,4,1717.41,865.02,3409.5600000000004
2023-09-18,Sul,Carregador,16,3459.22,1008.39,39213.28
2023-09-18,Nordeste,Smartphone,2,4151.07,594.96,7112.219999999999
2023-09-18,Norte,Mouse,1,1441.71,1264.02,177.69000000000005
2023-09-18,Sudeste,Fone de Ouvido,5,4425.27,146.41,21394.300000000003
2023-09-19,Sudeste,Mouse,15,4058.0,1605.9,36781.5
2023-09-19,Norte,Smartphone,12,2687.81,2481.19,2479.4399999999987
2023-09-19,Nordeste,Mouse,12,4377.77,2450.63,23125.680000000004
2023-09-19,Centro-Oeste,Fone de Ouvido,14,4364.32,633.82,52226.99999999999
2023-09-20,Sudeste,Mouse,8,3047.98,811.59,17891.12
2023-09-20,Sul,Mouse,14,2994.53,850.51,30016.280000000006
2023-09-20,Nordeste,Smartphone,17,1958.46,585.04,23348.14
2023-09-20,Centro-Oeste,Notebook,8,1789.96,908.03,7055.4400000000005
2023-09-20,Centro-Oeste,Smartphone,18,1478.4,510.57,17420.940000000002
2023-09-20,Nordeste,Carregador,19,1470.17,531.93,17826.56
2023-09-20,Centro-Oeste,Fone de Ouvido,2,2410.89,502.7,3816.3799999999997
2023-09-20,Nordeste,Monitor,6,4859.03,266.52,27555.06
2023-09-21,Sudeste,Carregador,16,3818.87,390.04,54861.28
2023-09-21,Sul,Smartphone,15,3677.58,647.86,45445.799999999996
2023-09-21,Sudeste,Smartphone,3,2457.43,525.85,5794.74
2023-09-21,Norte,Monitor,7,1519.72,474.93,7313.53
2023-09-22,Sudeste,Fone de Ouvido,18,2166.65,1353.81,14631.120000000003
2023-09-22,Nordeste,Carregador,10,3080.71,1891.51,11892.0
2023-09-22,Norte,Mouse,4,2498.45,187.87,9242.32
2023-09-22,Norte,Carregador,18,719.38,642.03,1392.3000000000004
2023-09-22,Nordeste,Smartphone,16,3276.28,2417.24,13744.640000000007
2023-09-22,Sudeste,Fone de Ouvido,17,4283.39,365.9,66597.33
2023-09-22,Sul,Monitor,9,4919.12,1964.89,26588.069999999996
2023-09-23,Centro-Oeste,Teclado,6,3415.03,1479.3,11614.380000000001
2023-09-23,Norte,Fone de Ouvido,9,3096.74,2295.39,7212.15
2023-09-23,Nordeste,Smartphone,15,833.95,809.71,363.60000000000014
2023-09-23,Centro-Oeste,Mouse,8,3684.04,1080.21,20830.64
2023-09-23,Sul,Monitor,13,3804.2,2232.08,20437.559999999998
2023-09-24,Norte,Teclado,3,3398.17,1552.63,5536.62
2023-09-24,Sudeste,Carregador,4,3019.72,486.49,10132.919999999998
2023-09-24,Centro-Oeste,Fone de Ouvido,5,4922.86,887.32,20177.699999999997
2023-09-24,Norte,Carregador,19,4594.65,2331.32,43003.26999999999
2023-09-24,Centro-Oeste,Mouse,18,150.54,146.9,65.51999999999975
2023-09-25,Sul,Smartphone,6,3410.58,2637.51,4638.419999999998
2023-09-25,Nordeste,Monitor,5,4232.32,840.27,16960.25
2023-09-25,Norte,Smartphone,2,4731.98,799.55,7864.859999999999
2023-09-25,Norte,Fone de Ouvido,13,4011.16,1284.31,35449.049999999996
2023-09-25,Sudeste,Fone de Ouvido,1,4999.09,789.26,4209.83
2023-09-25,Sudeste,Mouse,1,3526.38,1668.88,1857.5
2023-09-25,Sudeste,Mouse,5,1430.88,434.58,4981.500000000001
2023-09-26,Sudeste,Smartphone,5,2723.01,2141.07,2909.7000000000003
2023-09-26,Norte,Smartphone,10,1580.58,682.72,8978.599999999999
2023-09-26,Sudeste,Carregador,9,2917.38,986.73,17375.850000000002
2023-09-26,Sul,Teclado,10,3089.87,1753.56,13363.099999999999
2023-09-26,Norte,Fone de Ouvido,7,4424.79,357.1,28473.83
2023-09-26,Sudeste,Smartphone,10,3888.82,2588.63,13001.900000000001
2023-09-27,Norte,Smartphone,1,2860.8,639.09,2221.71
2023-09-27,Centro-Oeste,Mouse,1,3531.73,1283.54,2248.19
2023-09-27,Sul,Notebook,11,1511.47,1410.28,1113.0900000000006
2023-09-28,Sudeste,Teclado,10,3815.21,882.71,29325.0
2023-09-28,Centro-Oeste,Teclado,2,3145.51,114.97,6061.080000000001
2023-09-28,Centro-Oeste,Mouse,7,4329.22,2057.24,15903.860000000004
2023-09-28,Sudeste,Notebook,11,3551.11,2845.47,7762.040000000004
2023-09-28,Sudeste,Teclado,5,4795.84,1973.42,14112.1
2023-09-28,Norte,Fone de Ouvido,1,4840.61,1013.01,3827.5999999999995
2023-09-28,Sudeste,Smartphone,16,2083.01,148.42,30953.440000000002
2023-09-28,Nordeste,Fone de Ouvido,14,1783.44,439.95,18808.86
2023-09-29,Sudeste,Teclado,4,2998.62,1806.66,4767.839999999999
2023-09-29,Norte,Fone de Ouvido,13,3332.12,848.51,32286.929999999997
2023-09-29,Sul,Smartphone,7,3142.43,741.34,16807.629999999997
2023-09-29,Norte,Fone de Ouvido,12,727.55,155.79,6861.12
2023-09-29,Nordeste,Smartphone,15,4912.86,2067.95,42673.649999999994
2023-09-29,Centro-Oeste,Notebook,19,4867.74,2168.55,51284.60999999999
2023-09-29,Sudeste,Notebook,3,2818.51,2178.86,1918.9500000000003
2023-09-29,Nordeste,Smartphone,7,4526.45,489.79,28256.62
2023-09-29,Sudeste,Smartphone,5,1076.62,295.18,3907.199999999999
2023-09-29,Sudeste,Carregador,16,3175.38,2935.4,3839.6800000000003
2023-09-30,Sudeste,Mouse,8,3208.64,2154.65,8431.919999999998
2023-09-30,Nordeste,Monitor,17,2566.32,645.33,32656.830000000005
2023-09-30,Nordeste,Carregador,19,3938.81,2159.53,33806.31999999999
2023-10-01,Nordeste,Fone de Ouvido,5,4254.92,1125.16,15648.800000000001
2023-10-01,Nordeste,Monitor,9,4475.06,2638.2,16531.740000000005
2023-10-01,Sudeste,Monitor,4,4679.59,2846.96,7330.52
2023-10-02,Centro-Oeste,Smartphone,10,3765.91,895.78,28701.300000000003
2023-10-02,Nordeste,Smartphone,19,4932.81,2583.67,44633.66
2023-10-02,Centro-Oeste,Mouse,12,4500.17,1031.15,41628.24
2023-10-02,Sudeste,Fone de Ouvido,4,2353.13,2212.81,561.2800000000007
2023-10-03,Nordeste,Smartphone,17,2246.5,1723.01,8899.33
2023-10-03,Norte,Teclado,13,2032.2,1407.88,8116.159999999999
2023-10-03,Sudeste,Mouse,12,3918.23,430.46,41853.24
2023-10-03,Sudeste,Mouse,9,4856.15,2205.69,23854.139999999996
2023-10-03,Centro-Oeste,Smartphone,9,2099.31,1307.95,7122.239999999999
2023-10-03,Sudeste,Carregador,14,3209.94,1698.68,21157.64
2023-10-04,Centro-Oeste,Mouse,8,3587.72,2576.0,8093.759999999998
2023-10-04,Norte,Fone de Ouvido,4,4525.63,1398.42,12508.84
2023-10-04,Nordeste,Teclado,8,2820.09,1647.21,9383.04
2023-10-05,Sul,Teclado,4,4261.0,738.43,14090.28
2023-10-05,Nordeste,Teclado,13,3858.86,1047.71,36544.950000000004
2023-10-05,Centro-Oeste,Notebook,12,1765.38,530.85,14814.360000000002
2023-10-05,Norte,Mouse,12,4289.39,2372.94,22997.4
2023-10-05,Norte,Smartphone,16,4106.43,827.96,52455.520000000004
2023-10-05,Sul,Carregador,1,1927.1,1698.71,228.38999999999987
2023-10-06,Norte,Notebook,17,3539.84,2250.27,21922.690000000002
2023-10-07,Centro-Oeste,Carregador,5,2824.63,1934.9,4448.65
2023-10-07,Nordeste,Smartphone,18,2316.28,1013.59,23448.420000000002
2023-10-07,Nordeste,Mouse,16,3193.75,595.37,41574.08
2023-10-07,Nordeste,Notebook,8,3084.42,436.65,21182.16
2023-10-07,Nordeste,Smartphone,1,4434.52,2550.27,1884.2500000000005
2023-10-07,Sudeste,Notebook,6,2676.01,2292.99,2298.1200000000026
2023-10-08,Nordeste,Monitor,11,4870.98,574.38,47262.59999999999
2023-10-08,Centro-Oeste,Fone de Ouvido,8,2857.05,2304.5,4420.4000000000015
2023-10-08,Centro-Oeste,Carregador,5,3220.03,752.54,12337.45
2023-10-08,Sul,Notebook,15,4237.04,2092.32,32170.799999999996
2023-10-08,Sudeste,Fone de Ouvido,2,3344.5,1068.92,4551.16
2023-10-09,Nordeste,Teclado,15,1661.61,35.43,24392.699999999997
2023-10-09,Sudeste,Smartphone,3,4468.75,633.37,11506.14
2023-10-09,Norte,Fone de Ouvido,3,1112.28,239.22,2619.18
2023-10-09,Sul,Mouse,4,2279.68,2074.04,822.5599999999995
2023-10-09,Sul,Smartphone,13,3181.66,2055.96,14634.099999999999
2023-10-09,Sudeste,Smartphone,11,4126.08,691.74,37777.740000000005
2023-10-10,Sul,Notebook,1,3327.76,989.73,2338.03
2023-10-10,Centro-Oeste,Fone de Ouvido,1,1221.35,1023.7,197.64999999999986
2023-10-10,Centro-Oeste,Mouse,1,695.13,175.62,519.51
2023-10-10,Sul,Monitor,19,4162.64,2255.5,36235.66
2023-10-10,Centro-Oeste,Fone de Ouvido,15,1333.95,893.38,6608.550000000001
2023-10-11,Sudeste,Fone de Ouvido,14,3030.17,2934.86,1334.3399999999992
2023-10-11,Sudeste,Fone de Ouvido,15,4842.38,2857.34,29775.6
2023-10-11,Sudeste,Fone de Ouvido,4,863.25,338.7,2098.2
2023-10-12,Norte,Monitor,3,3663.08,2970.75,2076.99
2023-10-12,Sudeste,Notebook,14,4217.76,416.12,53222.96000000001
2023-10-12,Norte,Teclado,5,3321.43,1697.5,8119.65
2023-10-12,Sudeste,Mouse,3,1921.8,588.53,3999.81
2023-10-13,Sudeste,Fone de Ouvido,15,2764.94,815.62,29239.800000000003
2023-10-13,Centro-Oeste,Monitor,15,3554.5,2987.47,8505.450000000003
2023-10-13,Sudeste,Fone de Ouvido,6,3068.13,515.79,15314.04
2023-10-13,Norte,Carregador,4,2568.76,1296.21,5090.200000000001
2023-10-13,Nordeste,Notebook,17,4250.71,1859.32,40653.630000000005
2023-10-14,Sudeste,Teclado,7,3589.26,2955.82,4434.08
2023-10-14,Sul,Carregador,4,3056.29,864.03,8769.04
2023-10-14,Norte,Monitor,3,1102.49,317.09,2356.2000000000003
2023-10-14,Sul,Carregador,6,2757.63,2323.36,2605.62
2023-10-14,Sudeste,Mouse,19,4463.32,2573.59,35904.869999999995
2023-10-15,Sul,Monitor,6,3801.98,2586.34,7293.839999999999
2023-10-15,Sul,Teclado,8,2297.61,226.04,16572.56
2023-10-15,Sudeste,Teclado,18,3598.04,1959.9,29486.519999999997
2023-10-15,Sul,Carregador,2,4418.62,1077.27,6682.7
2023-10-15,Norte,Mouse,8,1905.41,787.68,8941.84
2023-10-16,Sudeste,Teclado,15,1921.85,801.05,16812.0
2023-10-16,Sul,Carregador,11,3485.24,1942.58,16969.26
2023-10-16,Centro-Oeste,Fone de Ouvido,3,3228.79,1691.44,4612.049999999999
2023-10-17,Sudeste,Teclado,17,3285.03,2961.42,5501.370000000003
2023-10-17,Nordeste,Mouse,13,2806.93,1557.3,16245.189999999999
2023-10-17,Sul,Teclado,15,4872.78,2588.65,34261.95
2023-10-17,Norte,Smartphone,6,4951.32,852.12,24595.199999999997
2023-10-17,Sul,Notebook,5,4672.4,1866.06,14031.699999999999
2023-10-17,Sudeste,Carregador,1,4616.59,1981.03,2635.5600000000004
2023-10-17,Nordeste,Smartphone,8,3108.78,2883.76,1800.1599999999999
2023-10-17,Norte,Fone de Ouvido,18,2027.01,1766.92,4681.619999999999
2023-10-17,Nordeste,Fone de Ouvido,2,2650.04,934.63,3430.8199999999997
